month,day,hh,load,Temp
5,19,12,50.875,94
5,19,13,45.25,95
5,19,14,39.75,95
5,19,15,27.5,96
5,19,16,19.125,95
5,19,17,14.875,95
5,19,18,12.875,92
5,19,19,10.875,90
5,19,20,7.999999998,89
5,19,21,7.875,86
5,19,22,7.624999998,84
5,19,23,7.000000002,84
5,20,0,7.000000002,84
5,20,1,7.999999998,85
5,20,2,8.125000002,85
5,20,3,7.624999998,84
5,20,4,5.25,84
5,20,5,4.5,84
5,20,6,9.250000002,84
5,20,7,7.999999998,85
5,20,8,8.25,87
5,20,9,9.874999998,89
5,20,10,11.875,91
5,20,11,10.5,94
5,20,12,10.75,97
5,20,13,10.25,96
5,20,14,14.75,97
5,20,15,15.75,94
5,20,16,14.875,92
5,20,17,12.125,91
5,20,18,9,89
5,20,19,8.500000002,88
5,20,20,7.999999998,86
5,20,21,7.5,84
5,20,22,8.749999998,82
5,20,23,9.75,83
5,21,0,9,83
5,21,1,9.250000002,84
5,21,2,9.250000002,84
5,21,3,8.749999998,84
5,21,4,9,84
5,21,5,8.25,83
5,21,6,6,83
5,21,7,12.75,84
5,21,8,15,85
5,21,9,13.375,89
5,21,10,13.125,93
5,21,11,9.75,91
5,21,12,8.500000002,93
5,21,13,10.625,93
5,21,14,16.375,94
5,21,15,19.75,96
5,21,16,12.25,97
5,21,17,12.5,96
5,21,18,8.749999998,96
5,21,19,8.625,91
5,21,20,8.875000002,89
5,21,21,9,89
5,21,22,8.500000002,89
5,21,23,8.749999998,89
5,22,0,8.500000002,89
5,22,1,8.374999998,88
5,22,2,8.374999998,87
5,22,3,8.625,86
5,22,4,7.999999998,86
5,22,5,7.249999998,85
5,22,6,7.375000002,85
5,22,7,14,86
5,22,8,15.5,88
5,22,9,9.499999998,90
5,22,10,7.750000002,91
5,22,11,6.75,92
5,22,12,8.25,93
5,22,13,12.625,91
5,22,14,19.625,93
5,22,15,17.5,94
5,22,16,13.75,93
5,22,17,13.125,92
5,22,18,10.875,88
5,22,19,9.250000002,87
5,22,20,9.250000002,82
5,22,21,9.499999998,81
5,22,22,9.124999998,82
5,22,23,6.874999998,83
5,23,0,6.874999998,84
5,23,1,7.875,85
5,23,2,8.25,84
5,23,3,7.5,83
5,23,4,8.500000002,82
5,23,5,29.75,82
5,23,6,31.5,83
5,23,7,39.75,83
5,23,8,50.75,85
5,23,9,56.5,89
5,23,10,58.75,89
5,23,11,66.25000002,90
5,23,12,69.25000002,90
5,23,13,49.25,93
5,23,14,46.25,93
5,23,15,33.5,94
5,23,16,21.25,93
5,23,17,14.5,91
5,23,18,12.25,89
5,23,19,10.5,88
5,23,20,9.375,87
5,23,21,8.25,86
5,23,22,8.374999998,86
5,23,23,5.875,86
5,24,0,6.375,86
5,24,1,6.625000002,86
5,24,2,6.874999998,86
5,24,3,6.499999998,86
5,24,4,10.75,85
5,24,5,26.375,85
5,24,6,41.75,85
5,24,7,51,85
5,24,8,62.625,86
5,24,9,69,88
5,24,10,73.75000002,90
5,24,11,72.49999998,91
5,24,12,62.25,93
5,24,13,48.25,94
5,24,14,40,91
5,24,15,31,95
5,24,16,23.125,94
5,24,17,22.125,94
5,24,18,19,91
5,24,19,17,89
5,24,20,14.25,89
5,24,21,14.875,89
5,24,22,10.75,89
5,24,23,7.000000002,89
5,25,0,7.375000002,88
5,25,1,7.750000002,87
5,25,2,5.5,87
5,25,3,5.875,86
5,25,4,9.375,86
5,25,5,30.75,85
5,25,6,28.875,84
5,25,7,49.875,85
5,25,8,59.75,87
5,25,9,62.74999998,88
5,25,10,64.75000002,90
5,25,11,68.12500002,92
5,25,12,68.625,94
5,25,13,51.25,95
5,25,14,39,95
5,25,15,33,95
5,25,16,17,94
5,25,17,14.875,92
5,25,18,11.375,87
5,25,19,11.375,86
5,25,20,12.125,86
5,25,21,12.25,86
5,25,22,12.25,86
5,25,23,10.5,86
5,26,0,9.250000002,85
5,26,1,7.999999998,85
5,26,2,6,85
5,26,3,6,85
5,26,4,6.874999998,84
5,26,5,21.5,82
5,26,6,37.125,82
5,26,7,47.25,84
5,26,8,57.375,86
5,26,9,64.99999998,88
5,26,10,61.37500002,89
5,26,11,58.125,91
5,26,12,68.12500002,93
5,26,13,48,95
5,26,14,39.125,95
5,26,15,27.25,94
5,26,16,22,95
5,26,17,17.125,93
5,26,18,14.5,91
5,26,19,13.625,86
5,26,20,14.125,86
5,26,21,8.625,87
5,26,22,6.874999998,86
5,26,23,7.000000002,86
5,27,0,7.249999998,86
5,27,1,6.75,86
5,27,2,6.75,86
5,27,3,6.75,86
5,27,4,8.875000002,86
5,27,5,21.25,85
5,27,6,27.375,85
5,27,7,36.75,86
5,27,8,37.5,87
5,27,9,41,88
5,27,10,44.5,90
5,27,11,56.5,93
5,27,12,61.00000002,93
5,27,13,55.375,94
5,27,14,34.375,93
5,27,15,28.25,95
5,27,16,17.125,95
5,27,17,14.375,93
5,27,18,10.125,91
5,27,19,7.624999998,90
5,27,20,7.249999998,90
5,27,21,7.000000002,89
5,27,22,7.5,89
5,27,23,9,89
5,28,0,8.500000002,89
5,28,1,8.125000002,88
5,28,2,8.125000002,87
5,28,3,6.75,87
5,28,4,5,86
5,28,5,3.75,85
5,28,6,6.250000002,85
5,28,7,5,86
5,28,8,6.250000002,88
5,28,9,7.5,89
5,28,10,7.5,91
5,28,11,6.250000002,94
5,28,12,6,92
5,28,13,7.750000002,94
5,28,14,12.625,94
5,28,15,12.625,94
5,28,16,11.5,94
5,28,17,11.25,92
5,28,18,9,91
5,28,19,8.500000002,88
5,28,20,8.749999998,88
5,28,21,8.25,88
5,28,22,7.5,88
5,28,23,7.000000002,88
5,29,0,7.000000002,88
5,29,1,7.249999998,87
5,29,2,7.5,86
5,29,3,6.625000002,86
5,29,4,6.75,85
5,29,5,6.499999998,85
5,29,6,4.375,85
5,29,7,2.75,86
5,29,8,4.125,87
5,29,9,5.875,90
5,29,10,3.625,90
5,29,11,1.25,91
5,29,12,5,92
5,29,13,7.125,93
5,29,14,8.125000002,92
5,29,15,9.874999998,94
5,29,16,9.874999998,93
5,29,17,10.75,91
5,29,18,7.750000002,89
5,29,19,8.749999998,88
5,29,20,8.625,87
5,29,21,7.375000002,87
5,29,22,6,87
5,29,23,7.000000002,86
5,30,0,5.875,86
5,30,1,6.124999998,86
5,30,2,5.25,86
5,30,3,6,86
5,30,4,6,85
5,30,5,16.75,85
5,30,6,24.875,85
5,30,7,37.5,85
5,30,8,43.375,86
5,30,9,61.75000002,88
5,30,10,58.875,90
5,30,11,67.99999998,91
5,30,12,73.875,89
5,30,13,48.5,90
5,30,14,35,91
5,30,15,27.25,90
5,30,16,17.75,89
5,30,17,11.75,88
5,30,18,7.000000002,88
5,30,19,7.000000002,87
5,30,20,9,87
5,30,21,7.249999998,87
5,30,22,6.75,87
5,30,23,6.625000002,86
5,31,0,0,85
5,31,1,0,80
5,31,2,0,80
5,31,3,0,78
5,31,4,0,78
5,31,5,0,79
5,31,6,0,78
5,31,7,0,79
5,31,8,0,81
5,31,9,0,87
5,31,10,0,88
5,31,11,0,90
5,31,12,0,91
5,31,13,0,92
5,31,14,0,91
5,31,15,0,89
5,31,16,0,88
5,31,17,0,87
5,31,18,0,87
5,31,19,0,87
5,31,20,0,87
5,31,21,0,87
5,31,22,0,86
5,31,23,0,85
6,1,0,5.25,0
6,1,1,6.499999998,0
6,1,2,6,0
6,1,3,6.250000002,0
6,1,4,7.999999998,0
6,1,5,24.75,0
6,1,6,28.375,0
6,1,7,41.25,84
6,1,8,51.875,81
6,1,9,55.5,82
6,1,10,52.75,83
6,1,11,49.625,85
6,1,12,50.375,87
6,1,13,32.875,86
6,1,14,30.5,86
6,1,15,21,85
6,1,16,12,85
6,1,17,10.875,86
6,1,18,8.875000002,86
6,1,19,7.375000002,86
6,1,20,7.000000002,85
6,1,21,6.75,85
6,1,22,7.000000002,85
6,1,23,7.875,85
6,2,0,6.874999998,83
6,2,1,5.875,84
6,2,2,5.125,79
6,2,3,5,79
6,2,4,5.75,80
6,2,5,19.75,80
6,2,6,19.875,80
6,2,7,28.375,81
6,2,8,47.5,84
6,2,9,52.25,86
6,2,10,49.75,88
6,2,11,52.625,88
6,2,12,43.5,91
6,2,13,37.375,90
6,2,14,40.75,91
6,2,15,32.375,90
6,2,16,22.125,90
6,2,17,12.75,91
6,2,18,10.25,88
6,2,19,6.499999998,87
6,2,20,6.124999998,87
6,2,21,5.75,87
6,2,22,5.625,86
6,2,23,7.249999998,86
6,3,0,8.374999998,86
6,3,1,7.624999998,86
6,3,2,7.999999998,85
6,3,3,7.5,85
6,3,4,8.625,84
6,3,5,25.875,83
6,3,6,33.125,83
6,3,7,40.125,84
6,3,8,38,85
6,3,9,36,88
6,3,10,33.75,89
6,3,11,42,90
6,3,12,33.75,90
6,3,13,19.75,94
6,3,14,33.25,92
6,3,15,34.25,91
6,3,16,28,90
6,3,17,26.875,90
6,3,18,16.375,88
6,3,19,9.499999998,87
6,3,20,5.5,87
6,3,21,5.25,86
6,3,22,5.75,86
6,3,23,5.75,84
6,4,0,5.375,84
6,4,1,6.625000002,82
6,4,2,7.999999998,83
6,4,3,7.999999998,83
6,4,4,6.499999998,83
6,4,5,6.250000002,82
6,4,6,5.75,83
6,4,7,4.625,84
6,4,8,7.125,85
6,4,9,8.749999998,86
6,4,10,9.250000002,87
6,4,11,9.75,85
6,4,12,15.75,88
6,4,13,14.75,90
6,4,14,11.5,91
6,4,15,9.625000002,92
6,4,16,9.75,90
6,4,17,10.25,89
6,4,18,6.874999998,89
6,4,19,6.499999998,88
6,4,20,6,87
6,4,21,5.625,87
6,4,22,5.375,86
6,4,23,5.5,86
6,5,0,8.749999998,86
6,5,1,7.375000002,86
6,5,2,7.999999998,86
6,5,3,7.624999998,86
6,5,4,7.000000002,85
6,5,5,6.874999998,85
6,5,6,4.875,84
6,5,7,3,84
6,5,8,2.75,85
6,5,9,2.5,87
6,5,10,5.125,89
6,5,11,5.375,90
6,5,12,5.375,95
6,5,13,4.125,94
6,5,14,6.75,94
6,5,15,9.250000002,96
6,5,16,9.75,95
6,5,17,9.250000002,86
6,5,18,7.125,81
6,5,19,8.749999998,82
6,5,20,8.500000002,83
6,5,21,9.375,83
6,5,22,6,84
6,5,23,4.75,83
6,6,0,5.25,83
6,6,1,5,83
6,6,2,5.125,83
6,6,3,4.625,83
6,6,4,7.000000002,83
6,6,5,24.125,83
6,6,6,26.625,83
6,6,7,31.25,84
6,6,8,42.25,85
6,6,9,48.375,86
6,6,10,47.625,88
6,6,11,42.75,91
6,6,12,43.125,92
6,6,13,40.75,92
6,6,14,42.125,94
6,6,15,36.25,93
6,6,16,22.75,93
6,6,17,12.375,93
6,6,18,7.750000002,92
6,6,19,7.125,90
6,6,20,6.75,88
6,6,21,6.250000002,88
6,6,22,5.875,87
6,6,23,7.125,87
6,7,0,8.500000002,86
6,7,1,7.999999998,86
6,7,2,7.125,85
6,7,3,5.125,85
6,7,4,7.000000002,84
6,7,5,21.5,84
6,7,6,33.625,84
6,7,7,55.5,85
6,7,8,66.375,87
6,7,9,67.00000002,89
6,7,10,50.5,91
6,7,11,52.5,92
6,7,12,58,93
6,7,13,50,93
6,7,14,47.5,96
6,7,15,39.5,95
6,7,16,26,96
6,7,17,23.125,94
6,7,18,13.625,92
6,7,19,7.999999998,90
6,7,20,6.625000002,89
6,7,21,5.625,80
6,7,22,4.75,83
6,7,23,5.75,81
6,8,0,5,80
6,8,1,5.375,79
6,8,2,5.375,79
6,8,3,4.875,80
6,8,4,15.375,81
6,8,5,26.625,81
6,8,6,28.375,82
6,8,7,50.875,84
6,8,8,62.37499998,85
6,8,9,69,88
6,8,10,67.24999998,90
6,8,11,70.00000002,90
6,8,12,52.875,91
6,8,13,43.25,92
6,8,14,46.125,94
6,8,15,37.125,94
6,8,16,25.625,94
6,8,17,22.25,94
6,8,18,14.75,92
6,8,19,8.125000002,91
6,8,20,7.624999998,89
6,8,21,8.625,88
6,8,22,8.374999998,88
6,8,23,8.25,87
6,9,0,6.874999998,87
6,9,1,7.375000002,87
6,9,2,6.499999998,87
6,9,3,6.75,86
6,9,4,8.749999998,85
6,9,5,26.75,85
6,9,6,27.25,84
6,9,7,35.25,85
6,9,8,54.25,86
6,9,9,58.5,89
6,9,10,50.75,90
6,9,11,52,92
6,9,12,56,92
6,9,13,46.25,94
6,9,14,48.5,96
6,9,15,37.5,95
6,9,16,26.875,92
6,9,17,19.375,93
6,9,18,9.499999998,91
6,9,19,6.625000002,89
6,9,20,6.499999998,89
6,9,21,5.375,88
6,9,22,7.249999998,88
6,9,23,6.250000002,87
6,10,0,5.25,86
6,10,1,5.375,86
6,10,2,5,85
6,10,3,5.375,84
6,10,4,9,84
6,10,5,27.375,84
6,10,6,29,85
6,10,7,35.625,86
6,10,8,43,87
6,10,9,49.25,89
6,10,10,56.5,91
6,10,11,58,92
6,10,12,66,94
6,10,13,61.00000002,93
6,10,14,39.75,94
6,10,15,35.625,94
6,10,16,21.5,92
6,10,17,15.875,92
6,10,18,10.75,90
6,10,19,6.75,82
6,10,20,7.000000002,81
6,10,21,7.000000002,82
6,10,22,6.250000002,83
6,10,23,6.375,84
6,11,0,8.125000002,84
6,11,1,6.75,85
6,11,2,6.499999998,85
6,11,3,6.499999998,85
6,11,4,6.499999998,85
6,11,5,6,84
6,11,6,4.25,84
6,11,7,3,86
6,11,8,3.25,87
6,11,9,5.125,90
6,11,10,5.5,91
6,11,11,4.125,92
6,11,12,5.125,92
6,11,13,7.624999998,93
6,11,14,8.125000002,93
6,11,15,11.25,95
6,11,16,11.625,88
6,11,17,12,86
6,11,18,10,87
6,11,19,8.500000002,82
6,11,20,10,83
6,11,21,8.25,84
6,11,22,8.749999998,85
6,11,23,7.624999998,86
6,12,0,7.624999998,86
6,12,1,7.249999998,86
6,12,2,7.5,85
6,12,3,7.375000002,85
6,12,4,6.75,85
6,12,5,6.625000002,85
6,12,6,5.875,85
6,12,7,4.75,86
6,12,8,5.625,87
6,12,9,5.5,87
6,12,10,7.875,89
6,12,11,6.124999998,90
6,12,12,4.078947368,90
6,12,13,5.75,91
6,12,14,12.125,92
6,12,15,12.625,91
6,12,16,12.875,92
6,12,17,12.875,90
6,12,18,7.999999998,89
6,12,19,9.124999998,88
6,12,20,7.125,88
6,12,21,7.750000002,88
6,12,22,7.750000002,87
6,12,23,6.874999998,86
6,13,0,6.250000002,86
6,13,1,6.625000002,85
6,13,2,7.875,85
6,13,3,5.875,85
6,13,4,8.749999998,85
6,13,5,33.25,84
6,13,6,35.25,84
6,13,7,54.625,86
6,13,8,59.625,87
6,13,9,76.00000002,89
6,13,10,68.87500002,91
6,13,11,65.87500002,92
6,13,12,68.50000002,92
6,13,13,66.49999998,92
6,13,14,46.625,93
6,13,15,38.625,94
6,13,16,33.5,95
6,13,17,25.375,93
6,13,18,9.625000002,91
6,13,19,7.000000002,88
6,13,20,5.875,89
6,13,21,6.874999998,88
6,13,22,6.250000002,87
6,13,23,5.75,86
6,14,0,5.75,85
6,14,1,5.5,85
6,14,2,5,84
6,14,3,5.25,84
6,14,4,7.5,84
6,14,5,22,84
6,14,6,32.5,84
6,14,7,43.5,86
6,14,8,55.25,88
6,14,9,68.50000002,90
6,14,10,64.24999998,90
6,14,11,60.87499998,90
6,14,12,71.625,90
6,14,13,66.49999998,91
6,14,14,52.625,92
6,14,15,41.125,91
6,14,16,30,92
6,14,17,20,84
6,14,18,15,87
6,14,19,12.5,87
6,14,20,8.500000002,87
6,14,21,4.875,87
6,14,22,4.625,87
6,14,23,4.75,87
6,15,0,4.875,86
6,15,1,4.375,85
6,15,2,4.75,85
6,15,3,4.875,85
6,15,4,8.749999998,85
6,15,5,29.625,85
6,15,6,34.75,85
6,15,7,41.75,87
6,15,8,56.875,87
6,15,9,66.25000002,89
6,15,10,59.625,88
6,15,11,58,90
6,15,12,62.25,92
6,15,13,55.25,93
6,15,14,37.25,93
6,15,15,26.5,94
6,15,16,22,89
6,15,17,12.25,78
6,15,18,7.999999998,80
6,15,19,5.5,81
6,15,20,5.5,82
6,15,21,5.5,83
6,15,22,5.5,83
6,15,23,5.625,84
6,16,0,6.625000002,83
6,16,1,6.250000002,83
6,16,2,6.375,83
6,16,3,5.875,83
6,16,4,9,83
6,16,5,25.875,83
6,16,6,33.375,83
6,16,7,36.5,84
6,16,8,56.875,84
6,16,9,61.37500002,86
6,16,10,61.62499998,88
6,16,11,64.37500002,83
6,16,12,66.25000002,84
6,16,13,62.12500002,85
6,16,14,55.5,87
6,16,15,45.75,87
6,16,16,25.125,86
6,16,17,21.375,87
6,16,18,13.125,86
6,16,19,7.125,85
6,16,20,5.625,79
6,16,21,4.625,80
6,16,22,4.625,80
6,16,23,4.25,79
6,17,0,4.5,78
6,17,1,3.75,78
6,17,2,4.5,78
6,17,3,4.25,79
6,17,4,9.75,79
6,17,5,20.625,79
6,17,6,22.625,79
6,17,7,28.5,80
6,17,8,34.875,81
6,17,9,44.25,83
6,17,10,43.125,84
6,17,11,39.875,81
6,17,12,31.25,79
6,17,13,18.375,80
6,17,14,15.75,82
6,17,15,15.75,84
6,17,16,13.75,87
6,17,17,12.875,86
6,17,18,7.999999998,86
6,17,19,6.625000002,84
6,17,20,5.125,84
6,17,21,6.874999998,84
6,17,22,6.499999998,81
6,17,23,6.250000002,77
6,18,0,6.250000002,77
6,18,1,6.250000002,77
6,18,2,5.375,77
6,18,3,5.125,77
6,18,4,5.25,77
6,18,5,5.25,76
6,18,6,5,77
6,18,7,10.5,78
6,18,8,12.5,79
6,18,9,21.25,81
6,18,10,26.625,85
6,18,11,18.625,87
6,18,12,22.25,86
6,18,13,22.5,86
6,18,14,26.5,85
6,18,15,22,86
6,18,16,10,87
6,18,17,9.499999998,86
6,18,18,8.500000002,85
6,18,19,7.000000002,84
6,18,20,5.25,83
6,18,21,5,83
6,18,22,5.75,83
6,18,23,5.25,83
6,19,0,5,83
6,19,1,4.5,83
6,19,2,5,83
6,19,3,5,83
6,19,4,4.25,82
6,19,5,4.25,82
6,19,6,3,82
6,19,7,3,82
6,19,8,3,85
6,19,9,4.5,88
6,19,10,5,88
6,19,11,1,91
6,19,12,0,92
6,19,13,1.25,92
6,19,14,6.625000002,93
6,19,15,12.25,95
6,19,16,11,93
6,19,17,9.124999998,91
6,19,18,9.375,89
6,19,19,7.000000002,88
6,19,20,6,87
6,19,21,8.749999998,87
6,19,22,8.125000002,87
6,19,23,7.375000002,86
6,20,0,5.75,86
6,20,1,6,85
6,20,2,6,85
6,20,3,5.75,85
6,20,4,6.499999998,84
6,20,5,19.5,84
6,20,6,29.625,84
6,20,7,42.375,85
6,20,8,44.375,87
6,20,9,48.875,88
6,20,10,48.25,92
6,20,11,52.75,92
6,20,12,42.75,93
6,20,13,38,92
6,20,14,34.375,80
6,20,15,26.375,79
6,20,16,23.25,83
6,20,17,16.75,84
6,20,18,12,84
6,20,19,8.500000002,85
6,20,20,6.499999998,84
6,20,21,6.250000002,84
6,20,22,6.874999998,82
6,20,23,7.125,82
6,21,0,7.5,79
6,21,1,5.625,77
6,21,2,5.375,74
6,21,3,5.25,75
6,21,4,5.5,75
6,21,5,10.75,76
6,21,6,26.25,76
6,21,7,39.25,77
6,21,8,40,78
6,21,9,43.25,80
6,21,10,50,82
6,21,11,56.75,84
6,21,12,54.5,86
6,21,13,57,88
6,21,14,50,88
6,21,15,42.75,90
6,21,16,31.5,91
6,21,17,21.75,90
6,21,18,13.125,86
6,21,19,6.75,84
6,21,20,5.875,84
6,21,21,5.875,79
6,21,22,6.499999998,77
6,21,23,6.375,76
6,22,0,6.375,76
6,22,1,6.124999998,76
6,22,2,4.875,76
6,22,3,5.125,76
6,22,4,5,76
6,22,5,10.25,77
6,22,6,20.75,76
6,22,7,31,77
6,22,8,37,80
6,22,9,55,83
6,22,10,51.125,89
6,22,11,54.75,87
6,22,12,52.125,90
6,22,13,50.875,90
6,22,14,47.625,91
6,22,15,30.25,91
6,22,16,27.75,90
6,22,17,18.25,88
6,22,18,10.5,86
6,22,19,7.5,85
6,22,20,5.5,85
6,22,21,5.5,85
6,22,22,6.75,85
6,22,23,6.75,85
6,23,0,5,84
6,23,1,5,84
6,23,2,4.25,78
6,23,3,5.125,78
6,23,4,6.625000002,79
6,23,5,25.5,79
6,23,6,34.75,80
6,23,7,45.75,81
6,23,8,54,83
6,23,9,61.62499998,86
6,23,10,61.62499998,87
6,23,11,58.25,87
6,23,12,57.625,90
6,23,13,53.875,88
6,23,14,52.125,87
6,23,15,42.875,89
6,23,16,24.375,90
6,23,17,19.625,88
6,23,18,11.625,76
6,23,19,7.375000002,76
6,23,20,6.625000002,77
6,23,21,5.875,78
6,23,22,5.25,79
6,23,23,6.625000002,79
6,24,0,6.75,80
6,24,1,4.875,81
6,24,2,5,81
6,24,3,5.375,81
6,24,4,6.124999998,81
6,24,5,22.875,82
6,24,6,28.25,82
6,24,7,44.875,82
6,24,8,53.25,84
6,24,9,53.75,86
6,24,10,51,86
6,24,11,44.75,86
6,24,12,46,88
6,24,13,44.25,88
6,24,14,28.25,88
6,24,15,18.25,87
6,24,16,11.5,87
6,24,17,9.250000002,87
6,24,18,8.25,86
6,24,19,5.5,86
6,24,20,5.5,86
6,24,21,5.25,85
6,24,22,5.5,86
6,24,23,7.000000002,85
6,25,0,6.250000002,84
6,25,1,6.250000002,84
6,25,2,5,84
6,25,3,4.875,83
6,25,4,4.875,83
6,25,5,4.25,83
6,25,6,6.75,83
6,25,7,5.75,83
6,25,8,3.25,84
6,25,9,3.75,85
6,25,10,9.75,87
6,25,11,9.75,89
6,25,12,8.749999998,88
6,25,13,10.375,92
6,25,14,6.250000002,91
6,25,15,8.625,90
6,25,16,9.499999998,89
6,25,17,9.499999998,89
6,25,18,8.749999998,89
6,25,19,6.625000002,87
6,25,20,6.874999998,82
6,25,21,8.374999998,82
6,25,22,7.375000002,83
6,25,23,7.5,78
6,26,0,7.375000002,78
6,26,1,6.75,78
6,26,2,5.875,78
6,26,3,6.250000002,79
6,26,4,5.5,79
6,26,5,6,79
6,26,6,6.250000002,80
6,26,7,7.000000002,81
6,26,8,12.75,83
6,26,9,18.125,84
6,26,10,20.125,88
6,26,11,14.75,88
6,26,12,15.52631579,88
6,26,13,14.5,90
6,26,14,15.875,91
6,26,15,16.875,91
6,26,16,16.25,91
6,26,17,13.75,77
6,26,18,8.625,78
6,26,19,6.124999998,80
6,26,20,7.125,81
6,26,21,7.249999998,82
6,26,22,6.375,83
6,26,23,7.750000002,82
6,27,0,7.750000002,82
6,27,1,7.375000002,82
6,27,2,6.625000002,82
6,27,3,6.250000002,82
6,27,4,5.5,81
6,27,5,14.25,81
6,27,6,22,80
6,27,7,33.5,81
6,27,8,49.125,83
6,27,9,58.875,85
6,27,10,52,89
6,27,11,54.25,87
6,27,12,52.5,88
6,27,13,50.125,88
6,27,14,50.625,90
6,27,15,41.5,89
6,27,16,27.25,88
6,27,17,20.625,87
6,27,18,16.625,87
6,27,19,12.875,83
6,27,20,10.375,77
6,27,21,9,79
6,27,22,9.499999998,79
6,27,23,9.250000002,80
6,28,0,11.25,80
6,28,1,11.25,81
6,28,2,10.25,80
6,28,3,8.374999998,80
6,28,4,9.499999998,80
6,28,5,27.125,80
6,28,6,31.75,80
6,28,7,49.75,80
6,28,8,65.25,81
6,28,9,57.375,83
6,28,10,49.125,85
6,28,11,53.5,86
6,28,12,54.5,87
6,28,13,55.75,87
6,28,14,43.25,87
6,28,15,35.5,89
6,28,16,22.25,89
6,28,17,19.75,88
6,28,18,15,87
6,28,19,9.499999998,86
6,28,20,6.75,85
6,28,21,6.250000002,85
6,28,22,5.75,85
6,28,23,5.75,84
6,29,0,5.875,84
6,29,1,5.625,83
6,29,2,5.25,82
6,29,3,5.5,82
6,29,4,6.75,82
6,29,5,20.25,82
6,29,6,29.5,82
6,29,7,40,82
6,29,8,45.875,84
6,29,9,56.375,86
6,29,10,55.125,88
6,29,11,53.375,89
6,29,12,45.5,89
6,29,13,31.875,89
6,29,14,28.375,90
6,29,15,26.5,90
6,29,16,20.75,89
6,29,17,14.25,87
6,29,18,12.75,83
6,29,19,8.749999998,84
6,29,20,6.75,84
6,29,21,6.625000002,85
6,29,22,5.875,84
6,29,23,5.75,84
6,30,0,0,83
6,30,1,0,83
6,30,2,0,83
6,30,3,0,83
6,30,4,0,82
6,30,5,0,82
6,30,6,0,82
6,30,7,0,83
6,30,8,0,84
6,30,9,0,86
6,30,10,0,87
6,30,11,0,89
6,30,12,0,90
6,30,13,0,91
6,30,14,0,90
6,30,15,0,89
6,30,16,0,88
6,30,17,0,86
6,30,18,0,86
6,30,19,0,85
6,30,20,0,84
6,30,21,0,85
6,30,22,0,85
6,30,23,0,85
7,1,0,5.25,0
7,1,1,5.25,0
7,1,2,5.25,0
7,1,3,5,0
7,1,4,5.875,0
7,1,5,20.75,0
7,1,6,27.625,0
7,1,7,38,83
7,1,8,40.875,84
7,1,9,51.375,86
7,1,10,55.25,88
7,1,11,59.75,88
7,1,12,56.75,86
7,1,13,51.625,88
7,1,14,36.125,88
7,1,15,23.75,88
7,1,16,16,88
7,1,17,13.625,87
7,1,18,9.874999998,88
7,1,19,8.25,86
7,1,20,6.874999998,85
7,1,21,7.999999998,80
7,1,22,7.624999998,80
7,1,23,7.5,81
7,2,0,7.249999998,82
7,2,1,7.624999998,81
7,2,2,7.125,81
7,2,3,6.75,81
7,2,4,6.499999998,79
7,2,5,6,78
7,2,6,6,78
7,2,7,6.250000002,78
7,2,8,5,77
7,2,9,6.499999998,78
7,2,10,6,80
7,2,11,2.75,84
7,2,12,2.5,86
7,2,13,3.75,88
7,2,14,7.999999998,89
7,2,15,9.250000002,90
7,2,16,8.500000002,89
7,2,17,8.875000002,86
7,2,18,6.375,81
7,2,19,6.625000002,83
7,2,20,7.875,83
7,2,21,7.000000002,83
7,2,22,8.625,83
7,2,23,6.625000002,81
7,3,0,7.000000002,81
7,3,1,6.75,82
7,3,2,7.000000002,82
7,3,3,7.249999998,82
7,3,4,6,81
7,3,5,6.375,81
7,3,6,6,81
7,3,7,4.625,81
7,3,8,6,82
7,3,9,11,83
7,3,10,10.25,85
7,3,11,8.500000002,88
7,3,12,7.750000002,89
7,3,13,10.125,90
7,3,14,14,90
7,3,15,15.125,89
7,3,16,10.875,88
7,3,17,10.75,88
7,3,18,7.375000002,87
7,3,19,9.250000002,86
7,3,20,9.250000002,85
7,3,21,8.749999998,85
7,3,22,9.75,85
7,3,23,9.499999998,85
7,4,0,9.250000002,85
7,4,1,8.749999998,85
7,4,2,8.25,84
7,4,3,7.5,84
7,4,4,8.25,84
7,4,5,21.75,84
7,4,6,39.75,84
7,4,7,38.125,84
7,4,8,42.375,85
7,4,9,50.125,86
7,4,10,52.125,88
7,4,11,57.5,90
7,4,12,49.83050848,92
7,4,13,31.70454545,94
7,4,14,31.875,92
7,4,15,29.5,92
7,4,16,23.125,91
7,4,17,14,89
7,4,18,10.5,89
7,4,19,8.875000002,85
7,4,20,8.125000002,82
7,4,21,8.749999998,83
7,4,22,8.500000002,82
7,4,23,8.625,82
7,5,0,8.625,82
7,5,1,8.875000002,83
7,5,2,8.749999998,83
7,5,3,7.624999998,82
7,5,4,9,82
7,5,5,29.125,82
7,5,6,31.75,82
7,5,7,33.375,82
7,5,8,45.25,84
7,5,9,55.625,86
7,5,10,57.875,87
7,5,11,56.375,88
7,5,12,48.75,90
7,5,13,29,90
7,5,14,26.125,90
7,5,15,23.5,89
7,5,16,17.5,76
7,5,17,11.25,77
7,5,18,7.750000002,78
7,5,19,7.5,78
7,5,20,7.000000002,79
7,5,21,6.375,80
7,5,22,7.875,80
7,5,23,7.249999998,80
7,6,0,7.249999998,80
7,6,1,7.125,81
7,6,2,7.249999998,81
